,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,price,year,model_cat,details_cat,make_cat
948,4889,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,35,17990,2016,415,530,28
949,58922,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14590,2014,221,563,28
950,29767,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23590,2018,417,391,6
951,30416,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,31,20590,2019,404,387,6
952,66327,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26,33,21990,2017,326,605,28
953,51483,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,36,40,18990,2015,269,778,18
954,68974,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,25,36,20990,2016,206,778,0
955,72959,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,17,25,23990,2018,195,330,8
956,61450,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,21,28,24990,2018,372,404,18
957,55051,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,38,17990,2016,126,547,14
958,52003,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,24,33,24990,2015,30,43,2
959,51257,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,22,34,17990,2012,368,547,14
960,36603,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,35,18990,2019,351,530,28
961,25331,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,35,41,18990,2021,257,268,27
962,79482,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,18,24,21590,2014,345,422,14
963,57473,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,27,22990,2018,346,778,14
964,26951,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,27,33,30990,2019,110,59,35
965,17556,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,21,31,22990,2014,209,387,6
966,40828,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,35,28590,2018,40,629,13
967,52565,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,26,28990,2018,196,413,17
968,53608,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,36,18990,2017,154,274,13
969,36318,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,21,30,26990,2016,31,487,2
970,27810,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,17,24,31990,2019,142,761,10
971,45140,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,35,41,16990,2019,257,268,27
972,73953,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,23,35,20590,2014,8,96,3
973,54939,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,35,17990,2013,368,325,14
974,37516,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,21,32,21590,2018,164,547,10
975,21708,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,64990,2020,260,433,37
976,80838,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,21,31,22990,2015,385,115,0
977,55424,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,19,31,20990,2014,13,129,7
978,72542,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,25,27990,2018,196,414,17
979,17619,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,36,21590,2019,102,383,38
980,53920,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,22,27,17990,2014,281,418,17
981,43859,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,17,24,24990,2014,403,398,6
982,70533,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23,31,20990,2014,69,276,13
983,56059,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26,33,23590,2019,326,605,28
984,74151,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,22,27,23990,2018,395,50,39
985,38881,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,36,17990,2016,9,422,7
986,50832,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,28,35,18990,2017,410,725,14
987,55450,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,34,17990,2013,102,383,38
988,83394,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,22,31,18590,2015,91,418,17
989,62034,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,21,30,26990,2019,91,422,17
990,25327,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,23,34,21590,2015,268,274,18
991,37048,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,26,33,22990,2018,326,530,28
992,30568,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,37,19590,2018,351,605,28
993,58526,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,21,30,24590,2016,82,391,6
994,78338,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,21,32,23990,2016,262,284,10
995,6635,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,35,24990,2019,1,244,9
996,62577,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,15,21,34590,2017,5,432,31
997,48010,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,26,38,17990,2016,156,687,10
998,57817,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,22990,2015,40,276,13
999,52690,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,29,20590,2019,272,268,27
1000,31472,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,29,37,20590,2019,351,530,28
1001,82363,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,38,16990,2015,43,71,28
1002,47324,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,27,23590,2013,53,77,39
1003,27638,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,13,21,62990,2016,194,446,23
1004,40684,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,28,32,20990,2015,213,563,28
1005,20491,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,25,34990,2018,196,422,17
1006,40939,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,19990,2014,59,556,10
1007,60280,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,37,17990,2018,159,404,18
1008,27198,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,24,32990,2019,349,404,18
1009,34917,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,22,30,22990,2015,138,687,10
1010,73560,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,24,34,19990,2018,268,404,18
1011,74549,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,23,34,19990,2017,278,11,39
1012,86296,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,41,16990,2016,237,782,24
1013,64761,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,28,39,16990,2016,214,3,39
1014,55956,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,21,28,28590,2019,125,556,10
1015,68700,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,29,38,17990,2016,102,383,38
1016,59201,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,25,32,24249,2019,326,605,28
1017,82031,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,19,28,24990,2013,181,328,20
1018,58046,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,24,36,17990,2015,278,8,39
1019,61942,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,28,22990,2017,372,404,18
1020,78963,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,37,15590,2016,39,547,14
1021,27548,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,23,36,19590,2013,164,547,10
1022,44244,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,25,35,18990,2014,83,383,38
1023,57164,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,25,32,24599,2019,326,605,28
1024,45436,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,24,33,23267,2019,268,530,18
1025,23905,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29,34,22990,2019,75,778,24
1026,28667,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23990,2018,322,418,17
1027,38875,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,26,24990,2018,98,736,6
1028,49551,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,32,17990,2011,83,383,38
1029,86420,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,31,15990,2016,322,629,17
1030,37772,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,22,33,24990,2015,11,139,3
1031,44145,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,29,37,18590,2014,214,31,39
1032,77471,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,33,19590,2017,130,477,4
1033,83030,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,17,24,24990,2015,125,629,10
1034,25779,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26,38,22590,2016,239,781,24
1035,70169,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,20,27,24590,2017,280,563,28
1036,85424,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,22,30,18990,2012,69,276,13
1037,28419,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,36,40,18990,2013,368,354,14
1038,51901,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,24,30,24990,2017,328,563,28
1039,92108,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,15,22,22990,2017,403,391,6
1040,68571,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,29,37,17990,2012,216,33,39
1041,55835,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,14895,2019,153,547,10
1042,33988,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,36,19990,2017,368,778,14
1043,56058,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19,25,19990,2017,217,547,8
1044,42187,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,24888,2018,320,479,4
1045,78168,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,39,15990,2018,415,605,28
1046,16970,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,14,22,46403,2020,196,348,17
1047,32541,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,25,32,24990,2017,203,249,22
1048,62984,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,34,19990,2015,202,249,22
1049,36081,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,27,37,18990,2017,351,587,28
1050,54646,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,29,36,21749,2019,248,391,6
1051,81834,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,22,31,18990,2016,91,629,17
1052,90933,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,17949,2019,248,391,6
1053,63699,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,36,16990,2015,248,387,6
1054,60547,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,21,29,23990,2015,91,422,17
1055,41382,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,30,40,18990,2017,111,391,6
1056,42058,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,28,34,22990,2017,199,274,13
1057,43621,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22,31,24990,2016,156,601,10
1058,25057,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,22,34,19590,2014,164,547,10
1059,7378,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,36,24990,2020,219,605,28
1060,53428,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,31,40,20990,2015,193,663,39
1061,51182,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,37,15990,2016,39,547,14
1062,59795,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,13,17,44400,2019,352,590,38
1063,56761,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,20180,2019,248,391,6
1064,59602,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,36,18990,2014,40,404,13
1065,54590,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27,35,16140,2019,153,547,10
1066,55789,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,22,34,18990,2016,164,547,10
1067,23931,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,38,22989,2020,102,383,38
1068,52099,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,16140,2019,153,547,10
1069,65996,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,21,29,20990,2015,91,418,17
1070,57578,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28,36,17990,2013,92,404,13
1071,33015,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,37,19990,2019,351,530,28
1072,54560,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,16140,2019,153,547,10
1073,66750,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,26,33,23990,2018,326,605,28
1074,76367,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,19,31,21990,2016,13,131,7
1075,30006,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,28,38,18590,2018,39,547,14
1076,55671,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,16149,2019,153,547,10
1077,65829,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,25,32,23800,2019,326,605,28
1078,23195,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,27,36,23590,2018,237,690,24
1079,31035,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,20990,2017,392,547,10
1080,62808,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,20550,2019,248,391,6
1081,32153,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,32,40,19990,2020,415,605,28
1082,51449,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,27,36,20990,2017,248,391,6
1083,53131,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,36,17990,2015,9,422,7
1084,57795,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,21050,2019,248,391,6
1085,49550,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,37,16990,2019,153,547,10
1086,35420,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,43,41,23990,2019,164,551,10
1087,17565,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,39,23590,2020,351,530,28
1088,59966,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,26,31,22949,2019,130,289,4
1089,84731,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,22,28,18990,2017,138,547,10
1090,49750,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,29,21990,2017,125,547,10
1091,58250,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,15999,2019,153,547,10
1092,82440,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,16590,2015,92,404,13
1093,47415,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28,39,24990,2020,83,383,38
1094,68834,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,30,21590,2014,69,274,13
1095,26945,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,18,28,41977,2019,274,696,7
1096,81788,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,15,22,22990,2016,403,391,6
1097,24386,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,28,39,30997,2021,83,547,38
1098,61262,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,16,22,30149,2019,142,761,10
1099,20180,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,35,21590,2014,83,383,38
1100,60611,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,22990,2018,134,391,6
1101,1313,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,15,21,68750,2022,5,521,31
1102,74534,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,24,35,17990,2013,368,422,14
1103,90850,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,24,31,19990,2013,301,755,38
1104,10936,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,20990,2015,92,404,13
1105,23505,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,36,21990,2018,102,383,38
1106,29854,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,32,40,19590,2019,442,376,38
1107,64640,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,22,24,41990,2019,420,618,17
1108,25474,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,27,29,21990,2018,124,547,10
1109,92334,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,21,26,15990,2014,395,50,39
1110,49392,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,25,35,18990,2016,214,15,39
1111,20661,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,17,22,24990,2019,163,537,28
1112,38453,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,19990,2015,92,274,13
1113,66922,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,25,29,16990,2014,213,530,28
1114,52563,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,24,35,23990,2016,385,65,0
1115,69258,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,19,28,23990,2016,142,778,10
1116,45630,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,21,25,23990,2013,390,177,38
1117,54911,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,37,17990,2018,159,404,18
1118,41451,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,39,18590,2016,43,71,28
1119,58334,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,34,19800,2018,268,404,18
1120,9939,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,35,18990,2019,153,530,10
1121,44407,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,24,30,21990,2019,272,547,27
1122,61356,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19,30,24990,2018,13,131,7
1123,54504,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,20,29,24990,2018,125,556,10
1124,92970,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,30,40,15800,2017,111,391,6
1125,70521,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,35,19700,2016,83,547,38
1126,20094,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,36,24376,2020,237,621,24
1127,97129,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18,28,15990,2012,186,127,14
1128,104266,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,24,31,18990,2013,301,755,38
1129,60175,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,26,33,22990,2016,326,563,28
1130,84014,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,35,16990,2012,83,383,38
1131,38114,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,30,19990,2019,272,268,27
1132,80256,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,40,15990,2016,156,547,10
1133,43239,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,23,35,24990,2016,11,137,3
1134,82428,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,30,16990,2017,373,1,18
1135,38688,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,27,37,18990,2014,126,422,14
1136,74290,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,18,29,23990,2015,186,127,14
1137,37011,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21,27,20990,2017,281,640,17
1138,59358,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,22349,2020,248,391,6
1139,66286,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,22,30,18590,2017,21,704,9
1140,63159,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,20249,2019,248,391,6
1141,38158,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26,31,21990,2019,404,391,6
1142,42892,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,38,18590,2015,111,398,6
1143,64175,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,27,36,18990,2016,202,247,22
1144,56676,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,36,18990,2017,102,383,38
1145,61231,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,21049,2019,248,391,6
1146,79646,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,33,15990,2013,154,778,13
1147,71839,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,22100,2019,134,391,6
1148,32080,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,31,40,24590,2018,92,274,13
1149,80501,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,36,16590,2014,248,391,6
1150,86637,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,26,15590,2013,395,49,39
1151,9671,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,32,40,21590,2019,442,383,38
1152,59518,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25,30,18990,2019,373,1,18
1153,30047,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,25,23990,2019,217,547,8
1154,43163,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21,30,23990,2019,91,418,17
1155,30080,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20990,2015,453,778,3
1156,42799,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,29,38,19590,2016,102,383,38
1157,63172,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,24,33,16990,2014,126,330,14
1158,69951,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,17,25,24990,2013,166,305,15
1159,71041,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,27,31,17590,2014,213,605,28
1160,76860,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,25,33,17990,2015,53,7,39
1161,71213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,34,15590,2011,40,404,13
1162,75330,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,32,20990,2020,268,404,18
1163,40445,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,16,22,40990,2018,142,466,10
1164,7459,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,24,45990,2021,420,638,17
1165,16497,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,18,24,32990,2019,418,727,35
1166,31866,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,37,22590,2018,211,58,35
1167,85032,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,17,25,22990,2018,195,615,8
1168,55527,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,24,36,19990,2013,11,136,3
1169,63904,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,22,32,33990,2018,303,502,20
1170,29270,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28,39,24990,2018,83,383,38
1171,32238,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,55,53,29590,2018,285,482,38
1172,72994,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,41,20990,2016,92,274,13
1173,41454,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,31,24990,2019,58,383,38
1174,41343,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,31,21590,2014,13,129,7
1175,76736,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,38,17990,2016,102,383,38
1176,71627,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,24,31,21990,2013,301,422,38
1177,47352,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,22,32,17990,2010,83,755,38
1178,60933,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,39,16990,2018,416,605,28
1179,60485,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,28,38,18800,2019,111,391,6
1180,86638,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26,35,18990,2013,40,276,13
1181,52332,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,18990,2015,92,547,13
1182,54192,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,31,22990,2017,394,573,11
1183,63508,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,29,36,20450,2019,248,391,6
1184,55418,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,15990,2016,221,546,28
1185,82147,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,24,35,17990,2013,268,274,18
1186,40235,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,22,32,21590,2017,193,676,39
1187,35828,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,28,36,24990,2017,105,778,38
1188,56813,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,16149,2019,153,547,10
1189,4559,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,38,19990,2021,375,387,6
1190,55735,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18,27,23649,2018,392,422,10
1191,34742,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,40,15990,2015,19,473,9
1192,85425,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,27,38,15990,2014,43,71,28
1193,9724,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,29,40,21990,2018,111,391,6
1194,64432,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,40,37,24590,2017,84,755,38
1195,55159,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21,28,22590,2017,91,635,17
1196,39999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22990,2018,417,391,6
1197,60773,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,16990,2018,153,547,10
1198,60042,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,30,17590,2017,373,778,18
1199,47584,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,21,30,22590,2017,368,422,14
1200,68767,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,19,28,24686,2019,209,480,6
1201,85124,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,26,35,18990,2014,153,601,10
1202,44593,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,25,23990,2018,377,404,18
1203,57035,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,18,24,27926,2020,372,530,18
1204,25051,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,36,20990,2014,40,404,13
